pickup_date,borough,pickups,speed
4/10/15 3:00,Brooklyn,152,5.5
4/10/15 3:00,Manhattan,569,5.5
4/10/15 3:00,Queens,62,5.5
4/10/15 3:00,Staten Island,0,5.5
4/10/15 4:00,Bronx,22,6
4/10/15 4:00,Brooklyn,146,6
4/10/15 4:00,Manhattan,552,6
4/10/15 4:00,Queens,58,6
4/10/15 4:00,Staten Island,0,6
4/10/15 5:00,Bronx,22,8
4/10/15 5:00,Brooklyn,210,8
4/10/15 5:00,Manhattan,668,8
4/10/15 5:00,Queens,112,8
4/10/15 5:00,Staten Island,2,8
4/10/15 6:00,Bronx,27,8
4/10/15 6:00,Brooklyn,313,8
4/10/15 6:00,Manhattan,988,8
4/10/15 6:00,Queens,202,8
4/10/15 6:00,Staten Island,0,8
4/10/15 7:00,Bronx,56,7
4/10/15 7:00,Brooklyn,447,7
4/10/15 7:00,Manhattan,1574,7
4/10/15 7:00,Queens,271,7
4/10/15 7:00,Staten Island,0,7
4/10/15 8:00,Bronx,55,6
4/10/15 8:00,Brooklyn,506,6
4/10/15 8:00,Manhattan,2501,6
4/10/15 8:00,Queens,298,6
4/10/15 8:00,Staten Island,3,6
4/10/15 9:00,Bronx,59,5.333333333
4/10/15 9:00,Brooklyn,599,5.333333333
4/10/15 9:00,Manhattan,2892,5.333333333
4/10/15 9:00,Queens,313,5.333333333
4/10/15 9:00,Staten Island,1,5.333333333
4/10/15 10:00,Bronx,49,3.2
4/10/15 10:00,Brooklyn,528,3.2
4/10/15 10:00,Manhattan,2601,3.2
4/10/15 10:00,Queens,314,3.2
4/10/15 10:00,Staten Island,1,3.2
4/10/15 11:00,Bronx,37,5
4/10/15 11:00,Brooklyn,438,5
4/10/15 11:00,Manhattan,2043,5
4/10/15 11:00,Queens,260,5
4/10/15 11:00,Staten Island,1,5
4/10/15 12:00,Bronx,36,1.666666667
4/10/15 12:00,Brooklyn,394,1.666666667
4/10/15 12:00,Manhattan,2028,1.666666667
4/10/15 12:00,Queens,248,1.666666667
4/10/15 12:00,Staten Island,1,1.666666667
4/10/15 13:00,Bronx,34,4
4/10/15 13:00,Brooklyn,383,4
4/10/15 13:00,Manhattan,2055,4
4/10/15 13:00,Queens,242,4
4/10/15 13:00,Staten Island,1,4
4/10/15 14:00,Bronx,48,0
4/10/15 14:00,Brooklyn,377,0
4/10/15 14:00,Manhattan,2201,0
4/10/15 14:00,Queens,289,0
4/10/15 14:00,Staten Island,1,0
4/10/15 15:00,Bronx,73,0
4/10/15 15:00,Brooklyn,397,0
4/10/15 15:00,Manhattan,2451,0
4/10/15 15:00,Queens,265,0
4/10/15 15:00,Staten Island,2,0
4/10/15 16:00,Bronx,43,0
4/10/15 16:00,Brooklyn,408,0
4/10/15 16:00,Manhattan,2786,0
4/10/15 16:00,Queens,376,0
4/10/15 16:00,Staten Island,1,0
4/10/15 17:00,Bronx,60,1.5
4/10/15 17:00,Brooklyn,460,1.5
4/10/15 17:00,Manhattan,3495,1.5
4/10/15 17:00,Queens,401,1.5
4/10/15 17:00,Staten Island,1,1.5
4/10/15 18:00,Bronx,71,5
4/10/15 18:00,Brooklyn,559,5
4/10/15 18:00,Manhattan,4061,5
4/10/15 18:00,Queens,450,5
4/10/15 18:00,Staten Island,3,5
4/10/15 19:00,Bronx,69,0
4/10/15 19:00,Brooklyn,729,0
4/10/15 19:00,Manhattan,4512,0
4/10/15 19:00,Queens,384,0
4/10/15 19:00,Staten Island,1,0
4/10/15 20:00,Bronx,63,7
4/10/15 20:00,Brooklyn,871,7
4/10/15 20:00,Manhattan,4634,7
4/10/15 20:00,Queens,424,7
4/10/15 20:00,Staten Island,0,7
4/10/15 21:00,Bronx,72,9
4/10/15 21:00,Brooklyn,892,9
4/10/15 21:00,Manhattan,4103,9
4/10/15 21:00,Queens,422,9
4/10/15 21:00,Staten Island,1,9
4/10/15 22:00,Bronx,121,7
4/10/15 22:00,Brooklyn,901,7
4/10/15 22:00,Manhattan,3810,7
4/10/15 22:00,Queens,458,7
4/10/15 22:00,Staten Island,5,7
4/10/15 23:00,Bronx,110,7.666666667
4/10/15 23:00,Brooklyn,1027,7.666666667
4/10/15 23:00,Manhattan,4088,7.666666667
4/10/15 23:00,Queens,642,7.666666667
4/10/15 23:00,Staten Island,1,7.666666667
4/11/15 0:00,Bronx,106,7
4/11/15 0:00,Brooklyn,1091,7
4/11/15 0:00,Manhattan,3834,7
4/11/15 0:00,Queens,570,7
4/11/15 0:00,Staten Island,1,7
4/11/15 1:00,Bronx,85,7
4/11/15 1:00,Brooklyn,1037,7
4/11/15 1:00,Manhattan,2879,7
4/11/15 1:00,Queens,350,7
4/11/15 1:00,Staten Island,5,7
4/11/15 2:00,Bronx,66,8
4/11/15 2:00,Brooklyn,791,8
4/11/15 2:00,Manhattan,1954,8
4/11/15 2:00,Queens,254,8
4/11/15 2:00,Staten Island,1,8
4/11/15 3:00,Bronx,50,7
4/11/15 3:00,Brooklyn,555,7
4/11/15 3:00,Manhattan,1380,7
4/11/15 3:00,Queens,164,7
4/11/15 3:00,Staten Island,1,7
4/11/15 4:00,Bronx,22,5
4/11/15 4:00,Brooklyn,378,5
4/11/15 4:00,Manhattan,965,5
4/11/15 4:00,Queens,128,5
4/11/15 4:00,Staten Island,1,5
4/11/15 5:00,Bronx,22,10
4/11/15 5:00,Brooklyn,220,10
4/11/15 5:00,Manhattan,647,10
4/11/15 5:00,Queens,116,10
4/11/15 5:00,Staten Island,0,10
4/11/15 6:00,Bronx,13,10
4/11/15 6:00,Brooklyn,235,10
4/11/15 6:00,Manhattan,474,10
4/11/15 6:00,Queens,172,10
4/11/15 6:00,Staten Island,1,10
4/11/15 7:00,Bronx,26,5
4/11/15 7:00,Brooklyn,263,5
4/11/15 7:00,Manhattan,527,5
4/11/15 7:00,Queens,152,5
4/11/15 7:00,Staten Island,0,5
4/11/15 8:00,Bronx,29,6
4/11/15 8:00,Brooklyn,298,6
4/11/15 8:00,Manhattan,781,6
4/11/15 8:00,Queens,205,6
4/11/15 8:00,Staten Island,1,6
4/11/15 9:00,Bronx,28,8
4/11/15 9:00,Brooklyn,419,8
4/11/15 9:00,Manhattan,1025,8
4/11/15 9:00,Queens,233,8
4/11/15 9:00,Staten Island,1,8
4/11/15 10:00,Bronx,39,8
4/11/15 10:00,Brooklyn,490,8
4/11/15 10:00,Manhattan,1427,8
4/11/15 10:00,Queens,288,8
4/11/15 10:00,Staten Island,2,8
4/11/15 11:00,Bronx,39,7
4/11/15 11:00,Brooklyn,542,7
4/11/15 11:00,Manhattan,1710,7
4/11/15 11:00,Queens,288,7
4/11/15 11:00,Staten Island,3,7
4/11/15 12:00,Bronx,59,10
4/11/15 12:00,Brooklyn,640,10
4/11/15 12:00,Manhattan,1899,10
4/11/15 12:00,Queens,308,10
4/11/15 12:00,Staten Island,3,10
4/11/15 13:00,Bronx,51,10.5
4/11/15 13:00,Brooklyn,640,10.5
4/11/15 13:00,Manhattan,1984,10.5
4/11/15 13:00,Queens,295,10.5
4/11/15 13:00,Staten Island,0,10.5
4/11/15 14:00,Bronx,71,11
4/11/15 14:00,Brooklyn,645,11
4/11/15 14:00,Manhattan,1977,11
4/11/15 14:00,Queens,337,11
4/11/15 14:00,Staten Island,2,11
4/11/15 15:00,Bronx,68,9
4/11/15 15:00,Brooklyn,700,9
4/11/15 15:00,Manhattan,2091,9
4/11/15 15:00,Queens,335,9
4/11/15 15:00,Staten Island,4,9
4/11/15 16:00,Bronx,92,11
4/11/15 16:00,Brooklyn,772,11
4/11/15 16:00,Manhattan,2402,11
4/11/15 16:00,Queens,355,11
4/11/15 16:00,Staten Island,2,11
4/11/15 17:00,Bronx,111,11
4/11/15 17:00,Brooklyn,783,11
4/11/15 17:00,Manhattan,3069,11
4/11/15 17:00,Queens,346,11
4/11/15 17:00,Staten Island,1,11
4/11/15 18:00,Bronx,99,11
4/11/15 18:00,Brooklyn,880,11
4/11/15 18:00,Manhattan,3512,11
4/11/15 18:00,Queens,398,11
4/11/15 18:00,Staten Island,1,11
4/11/15 19:00,Bronx,90,9
4/11/15 19:00,Brooklyn,1051,9
4/11/15 19:00,Manhattan,3979,9
4/11/15 19:00,Queens,422,9
4/11/15 19:00,Staten Island,4,9
4/11/15 20:00,Bronx,85,11
4/11/15 20:00,Brooklyn,1060,11
4/11/15 20:00,Manhattan,4394,11
4/11/15 20:00,Queens,397,11
4/11/15 20:00,Staten Island,6,11
4/11/15 21:00,Bronx,100,13
4/11/15 21:00,Brooklyn,1178,13
4/11/15 21:00,Manhattan,4218,13
4/11/15 21:00,Queens,412,13
4/11/15 21:00,Staten Island,5,13
4/11/15 22:00,Bronx,96,11
4/11/15 22:00,Brooklyn,1219,11
4/11/15 22:00,Manhattan,4039,11
4/11/15 22:00,Queens,485,11
4/11/15 22:00,Staten Island,2,11
4/11/15 23:00,Bronx,108,11
4/11/15 23:00,Brooklyn,1331,11
4/11/15 23:00,Manhattan,4650,11
4/11/15 23:00,Queens,499,11
4/11/15 23:00,Staten Island,2,11
4/12/15 0:00,Bronx,94,6
4/12/15 0:00,Brooklyn,1326,6
4/12/15 0:00,Manhattan,4592,6
4/12/15 0:00,Queens,404,6
4/12/15 0:00,Staten Island,1,6
4/12/15 1:00,Bronx,69,3
4/12/15 1:00,Brooklyn,1220,3
4/12/15 1:00,Manhattan,3938,3
4/12/15 1:00,Queens,330,3
4/12/15 1:00,Staten Island,3,3
4/12/15 2:00,Bronx,63,6
4/12/15 2:00,Brooklyn,1032,6
4/12/15 2:00,Manhattan,2975,6
4/12/15 2:00,Queens,256,6
4/12/15 2:00,Staten Island,4,6
4/12/15 3:00,Bronx,53,9
4/12/15 3:00,Brooklyn,698,9
4/12/15 3:00,Manhattan,2069,9
4/12/15 3:00,Queens,185,9
4/12/15 3:00,Staten Island,0,9
4/12/15 4:00,Bronx,41,7
4/12/15 4:00,Brooklyn,483,7
4/12/15 4:00,Manhattan,1267,7
4/12/15 4:00,Queens,201,7
4/12/15 4:00,Staten Island,1,7
4/12/15 5:00,Bronx,22,3
4/12/15 5:00,Brooklyn,353,3
4/12/15 5:00,Manhattan,668,3
4/12/15 5:00,Queens,127,3
4/12/15 5:00,Staten Island,1,3
4/12/15 6:00,Bronx,17,0
4/12/15 6:00,Brooklyn,309,0
4/12/15 6:00,Manhattan,524,0
4/12/15 6:00,Queens,150,0
4/12/15 6:00,Staten Island,0,0
4/12/15 7:00,Bronx,17,5
4/12/15 7:00,Brooklyn,315,5
4/12/15 7:00,Manhattan,461,5
4/12/15 7:00,Queens,156,5
4/12/15 7:00,Staten Island,0,5
4/12/15 8:00,Bronx,23,5
4/12/15 8:00,Brooklyn,312,5
4/12/15 8:00,Manhattan,619,5
4/12/15 8:00,Queens,160,5
4/12/15 8:00,Staten Island,2,5
4/12/15 9:00,Bronx,33,5
4/12/15 9:00,Brooklyn,366,5
4/12/15 9:00,Manhattan,899,5
4/12/15 9:00,Queens,180,5
4/12/15 9:00,Staten Island,0,5
4/12/15 10:00,Bronx,25,5
4/12/15 10:00,Brooklyn,455,5
4/12/15 10:00,Manhattan,1220,5
4/12/15 10:00,Queens,266,5
4/12/15 10:00,Staten Island,2,5
4/12/15 11:00,Bronx,47,0
4/12/15 11:00,Brooklyn,534,0
4/12/15 11:00,Manhattan,1577,0
4/12/15 11:00,Queens,302,0
4/12/15 11:00,Staten Island,3,0
4/12/15 12:00,Bronx,45,8
4/12/15 12:00,Brooklyn,627,8
4/12/15 12:00,Manhattan,1779,8
4/12/15 12:00,Queens,347,8
4/12/15 12:00,Staten Island,2,8
4/12/15 13:00,Bronx,56,5
4/12/15 13:00,Brooklyn,651,5
4/12/15 13:00,Manhattan,1929,5
4/12/15 13:00,Queens,334,5
4/12/15 13:00,Staten Island,2,5
4/12/15 14:00,Bronx,60,0
4/12/15 14:00,Brooklyn,657,0
4/12/15 14:00,Manhattan,1920,0
4/12/15 14:00,Queens,435,0
4/12/15 14:00,Staten Island,2,0
4/12/15 15:00,Bronx,53,0
4/12/15 15:00,Brooklyn,683,0
4/12/15 15:00,Manhattan,1913,0
4/12/15 15:00,Queens,386,0
4/12/15 15:00,Staten Island,3,0
4/12/15 16:00,Bronx,60,0
4/12/15 16:00,Brooklyn,704,0
4/12/15 16:00,Manhattan,2041,0
4/12/15 16:00,Queens,500,0
4/12/15 16:00,Staten Island,7,0
4/12/15 17:00,Bronx,52,3
4/12/15 17:00,Brooklyn,639,3
4/12/15 17:00,Manhattan,2243,3
4/12/15 17:00,Queens,509,3
4/12/15 17:00,Staten Island,5,3
4/12/15 18:00,Bronx,49,8
4/12/15 18:00,Brooklyn,711,8
4/12/15 18:00,Manhattan,2314,8
4/12/15 18:00,Queens,561,8
4/12/15 18:00,Staten Island,3,8
4/12/15 19:00,Bronx,52,3
4/12/15 19:00,Brooklyn,750,3
4/12/15 19:00,Manhattan,2292,3
4/12/15 19:00,Queens,465,3
4/12/15 19:00,Staten Island,3,3
4/12/15 20:00,Bronx,59,5
4/12/15 20:00,Brooklyn,782,5
4/12/15 20:00,Manhattan,2144,5
4/12/15 20:00,Queens,568,5
4/12/15 20:00,Staten Island,1,5
4/12/15 21:00,Bronx,58,7
4/12/15 21:00,Brooklyn,732,7
4/12/15 21:00,Manhattan,1737,7
4/12/15 21:00,Queens,495,7
4/12/15 21:00,Staten Island,1,7
4/12/15 22:00,Bronx,73,3
4/12/15 22:00,Brooklyn,698,3
4/12/15 22:00,Manhattan,1724,3
4/12/15 22:00,Queens,563,3
4/12/15 22:00,Staten Island,1,3
4/12/15 23:00,Bronx,102,0
4/12/15 23:00,Brooklyn,688,0
4/12/15 23:00,Manhattan,1494,0
4/12/15 23:00,Queens,571,0
4/12/15 23:00,Staten Island,2,0
4/13/15 0:00,Bronx,98,5
4/13/15 0:00,Brooklyn,562,5
4/13/15 0:00,Manhattan,949,5
4/13/15 0:00,Queens,497,5
4/13/15 0:00,Staten Island,1,5
4/13/15 1:00,Bronx,40,0
4/13/15 1:00,Brooklyn,311,0
4/13/15 1:00,Manhattan,566,0
4/13/15 1:00,Queens,243,0
4/13/15 1:00,Staten Island,1,0
4/13/15 2:00,Bronx,20,0
4/13/15 2:00,Brooklyn,167,0
4/13/15 2:00,Manhattan,308,0
4/13/15 2:00,Queens,107,0
4/13/15 2:00,Staten Island,0,0
4/13/15 3:00,Bronx,16,5
4/13/15 3:00,Brooklyn,86,5
4/13/15 3:00,Manhattan,249,5
4/13/15 3:00,Queens,45,5
4/13/15 3:00,Staten Island,0,5
4/13/15 4:00,Bronx,12,0
4/13/15 4:00,Brooklyn,101,0
4/13/15 4:00,Manhattan,256,0
4/13/15 4:00,Queens,51,0
4/13/15 4:00,Staten Island,0,0
4/13/15 5:00,Bronx,13,8
4/13/15 5:00,Brooklyn,219,8
4/13/15 5:00,Manhattan,589,8
4/13/15 5:00,Queens,138,8
4/13/15 5:00,Staten Island,1,8
4/13/15 6:00,Bronx,27,6
4/13/15 6:00,Brooklyn,335,6
4/13/15 6:00,Manhattan,925,6
4/13/15 6:00,Queens,288,6
4/13/15 6:00,Staten Island,0,6
4/13/15 7:00,Bronx,54,6
4/13/15 7:00,Brooklyn,484,6
4/13/15 7:00,Manhattan,1571,6
4/13/15 7:00,Queens,366,6
4/13/15 7:00,Staten Island,1,6
4/13/15 8:00,Bronx,65,5
4/13/15 8:00,Brooklyn,554,5
4/13/15 8:00,Manhattan,2348,5
4/13/15 8:00,Queens,531,5
4/13/15 8:00,Staten Island,3,5
4/13/15 9:00,Bronx,55,5
4/13/15 9:00,Brooklyn,542,5
4/13/15 9:00,Manhattan,2547,5
4/13/15 9:00,Queens,415,5
4/13/15 9:00,Staten Island,3,5
4/13/15 10:00,Bronx,34,0
4/13/15 10:00,Brooklyn,483,0
4/13/15 10:00,Manhattan,1794,0
4/13/15 10:00,Queens,380,0
4/13/15 10:00,Staten Island,0,0
4/13/15 11:00,Bronx,28,0
4/13/15 11:00,Brooklyn,384,0
4/13/15 11:00,Manhattan,1387,0
4/13/15 11:00,Queens,359,0
4/13/15 11:00,Staten Island,2,0
4/13/15 12:00,Bronx,39,0
4/13/15 12:00,Brooklyn,335,0
4/13/15 12:00,Manhattan,1459,0
4/13/15 12:00,Queens,292,0
4/13/15 12:00,Staten Island,0,0
4/13/15 13:00,Bronx,32,3
4/13/15 13:00,Brooklyn,307,3
4/13/15 13:00,Manhattan,1368,3
4/13/15 13:00,Queens,235,3
4/13/15 13:00,Staten Island,0,3
4/13/15 14:00,Bronx,36,0
4/13/15 14:00,Brooklyn,290,0
4/13/15 14:00,Manhattan,1390,0
4/13/15 14:00,Queens,367,0
4/13/15 14:00,Staten Island,1,0
4/13/15 15:00,Bronx,43,6
4/13/15 15:00,Brooklyn,326,6
4/13/15 15:00,Manhattan,1681,6
4/13/15 15:00,Queens,368,6
4/13/15 15:00,Staten Island,3,6
4/13/15 16:00,Bronx,48,3
4/13/15 16:00,Brooklyn,322,3
4/13/15 16:00,Manhattan,1785,3
4/13/15 16:00,Queens,405,3
4/13/15 16:00,Staten Island,2,3
4/13/15 17:00,Bronx,51,4
4/13/15 17:00,Brooklyn,352,4
4/13/15 17:00,Manhattan,2167,4
4/13/15 17:00,Queens,486,4
4/13/15 17:00,Staten Island,1,4
4/13/15 18:00,Bronx,54,5
4/13/15 18:00,Brooklyn,402,5
4/13/15 18:00,Manhattan,2965,5
4/13/15 18:00,Queens,412,5
4/13/15 18:00,Staten Island,2,5
4/13/15 19:00,Bronx,41,6
4/13/15 19:00,Brooklyn,509,6
4/13/15 19:00,Manhattan,2831,6
4/13/15 19:00,Queens,363,6
4/13/15 19:00,Staten Island,2,6
4/13/15 20:00,Bronx,51,6
4/13/15 20:00,Brooklyn,471,6
4/13/15 20:00,Manhattan,2673,6
4/13/15 20:00,Queens,413,6
4/13/15 20:00,Staten Island,2,6
4/13/15 21:00,Bronx,43,6
4/13/15 21:00,Brooklyn,455,6
4/13/15 21:00,Manhattan,2658,6
4/13/15 21:00,Queens,377,6
4/13/15 21:00,Staten Island,0,6
4/13/15 22:00,Bronx,27,11
4/13/15 22:00,Brooklyn,606,11
4/13/15 22:00,Manhattan,2367,11
4/13/15 22:00,Queens,458,11
4/13/15 22:00,Staten Island,0,11
4/13/15 23:00,Bronx,25,8
4/13/15 23:00,Brooklyn,455,8
4/13/15 23:00,Manhattan,1875,8
4/13/15 23:00,Queens,370,8
4/13/15 23:00,Staten Island,0,8
4/14/15 0:00,Bronx,19,5
4/14/15 0:00,Brooklyn,319,5
4/14/15 0:00,Manhattan,1185,5
4/14/15 0:00,Queens,421,5
4/14/15 0:00,Staten Island,0,5
4/14/15 1:00,Bronx,20,7
4/14/15 1:00,Brooklyn,207,7
4/14/15 1:00,Manhattan,737,7
4/14/15 1:00,Queens,248,7
4/14/15 1:00,Staten Island,0,7
4/14/15 2:00,Bronx,10,5
4/14/15 2:00,Brooklyn,118,5
4/14/15 2:00,Manhattan,397,5
4/14/15 2:00,Queens,69,5
4/14/15 2:00,Staten Island,0,5
4/14/15 3:00,Bronx,4,6
4/14/15 3:00,Brooklyn,82,6
4/14/15 3:00,Manhattan,241,6
4/14/15 3:00,Queens,30,6
4/14/15 3:00,Staten Island,0,6
4/14/15 4:00,Bronx,6,5
4/14/15 4:00,Brooklyn,81,5
4/14/15 4:00,Manhattan,234,5
4/14/15 4:00,Queens,48,5
4/14/15 4:00,Staten Island,0,5
4/14/15 5:00,Bronx,11,5
4/14/15 5:00,Brooklyn,156,5
4/14/15 5:00,Manhattan,391,5
4/14/15 5:00,Queens,86,5
4/14/15 5:00,Staten Island,0,5
4/14/15 6:00,Bronx,34,5
4/14/15 6:00,Brooklyn,286,5
4/14/15 6:00,Manhattan,775,5
4/14/15 6:00,Queens,199,5
4/14/15 6:00,Staten Island,0,5
4/14/15 7:00,Bronx,51,6
4/14/15 7:00,Brooklyn,476,6
4/14/15 7:00,Manhattan,1553,6
4/14/15 7:00,Queens,290,6
4/14/15 7:00,Staten Island,2,6
4/14/15 8:00,Bronx,72,7
4/14/15 8:00,Brooklyn,636,7
4/14/15 8:00,Manhattan,2686,7
4/14/15 8:00,Queens,387,7
4/14/15 8:00,Staten Island,2,7
4/14/15 9:00,Bronx,41,7
4/14/15 9:00,Brooklyn,628,7
4/14/15 9:00,Manhattan,2986,7
4/14/15 9:00,Queens,322,7
4/14/15 9:00,Staten Island,2,7
4/14/15 10:00,Bronx,38,3
4/14/15 10:00,Brooklyn,487,3
4/14/15 10:00,Manhattan,2156,3
4/14/15 10:00,Queens,306,3
4/14/15 10:00,Staten Island,2,3
4/14/15 11:00,Bronx,37,5
4/14/15 11:00,Brooklyn,392,5
4/14/15 11:00,Manhattan,1675,5
4/14/15 11:00,Queens,232,5
4/14/15 11:00,Staten Island,1,5
4/14/15 12:00,Bronx,19,5
4/14/15 12:00,Brooklyn,377,5
4/14/15 12:00,Manhattan,1687,5
4/14/15 12:00,Queens,227,5
4/14/15 12:00,Staten Island,1,5
4/14/15 13:00,Bronx,30,3.5
4/14/15 13:00,Brooklyn,342,3.5
4/14/15 13:00,Manhattan,1541,3.5
4/14/15 13:00,Queens,233,3.5
4/14/15 13:00,Staten Island,2,3.5
4/14/15 14:00,Bronx,39,8
4/14/15 14:00,Brooklyn,332,8
4/14/15 14:00,Manhattan,1658,8
4/14/15 14:00,Queens,255,8
4/14/15 14:00,Staten Island,2,8
4/14/15 15:00,Bronx,39,0
4/14/15 15:00,Brooklyn,369,0
4/14/15 15:00,Manhattan,2002,0
4/14/15 15:00,Queens,260,0
4/14/15 15:00,Staten Island,1,0
4/14/15 16:00,Bronx,44,0
4/14/15 16:00,Brooklyn,327,0
4/14/15 16:00,Manhattan,2281,0
4/14/15 16:00,Queens,294,0
4/14/15 16:00,Staten Island,3,0
4/14/15 17:00,Bronx,50,5
4/14/15 17:00,Brooklyn,400,5
4/14/15 17:00,Manhattan,2721,5
4/14/15 17:00,Queens,351,5
4/14/15 17:00,Staten Island,4,5
4/14/15 18:00,Bronx,56,3
4/14/15 18:00,Brooklyn,447,3
4/14/15 18:00,Manhattan,3554,3
4/14/15 18:00,Queens,360,3
4/14/15 18:00,Staten Island,4,3
4/14/15 19:00,Bronx,38,8
4/14/15 19:00,Brooklyn,501,8
4/14/15 19:00,Manhattan,3824,8
4/14/15 19:00,Queens,330,8
4/14/15 19:00,Staten Island,1,8
4/14/15 20:00,Bronx,40,6
4/14/15 20:00,Brooklyn,545,6
4/14/15 20:00,Manhattan,3434,6
4/14/15 20:00,Queens,369,6
4/14/15 20:00,Staten Island,2,6
4/14/15 21:00,Bronx,36,5
4/14/15 21:00,Brooklyn,545,5
4/14/15 21:00,Manhattan,3374,5
4/14/15 21:00,Queens,441,5
4/14/15 21:00,Staten Island,1,5
4/14/15 22:00,Bronx,40,3
4/14/15 22:00,Brooklyn,577,3
4/14/15 22:00,Manhattan,3155,3
4/14/15 22:00,Queens,399,3
4/14/15 22:00,Staten Island,0,3
4/14/15 23:00,Bronx,32,0
4/14/15 23:00,Brooklyn,534,0
4/14/15 23:00,Manhattan,2402,0
4/14/15 23:00,Queens,367,0
4/14/15 23:00,Staten Island,1,0
4/15/15 0:00,Bronx,21,0
4/15/15 0:00,Brooklyn,439,0
4/15/15 0:00,Manhattan,1555,0
4/15/15 0:00,Queens,281,0
4/15/15 0:00,Staten Island,1,0
4/15/15 1:00,Bronx,18,0
4/15/15 1:00,Brooklyn,235,0
4/15/15 1:00,Manhattan,902,0
4/15/15 1:00,Queens,191,0
4/15/15 1:00,Staten Island,1,0
4/15/15 2:00,Bronx,28,3
4/15/15 2:00,Brooklyn,144,3
4/15/15 2:00,Manhattan,535,3
4/15/15 2:00,Queens,65,3
4/15/15 2:00,Staten Island,0,3
4/15/15 3:00,Bronx,5,5
4/15/15 3:00,Brooklyn,81,5
4/15/15 3:00,Manhattan,309,5
4/15/15 3:00,Queens,46,5
4/15/15 3:00,Staten Island,0,5
4/15/15 4:00,Bronx,11,3
4/15/15 4:00,Brooklyn,99,3
4/15/15 4:00,Manhattan,273,3
4/15/15 4:00,Queens,48,3
4/15/15 4:00,Staten Island,0,3
4/15/15 5:00,Bronx,13,5
4/15/15 5:00,Brooklyn,167,5
4/15/15 5:00,Manhattan,473,5
4/15/15 5:00,Queens,76,5
4/15/15 5:00,Staten Island,2,5
4/15/15 6:00,Bronx,34,0
4/15/15 6:00,Brooklyn,327,0
4/15/15 6:00,Manhattan,839,0
4/15/15 6:00,Queens,190,0
4/15/15 6:00,Staten Island,0,0
4/15/15 7:00,Bronx,45,3
4/15/15 7:00,Brooklyn,488,3
4/15/15 7:00,Manhattan,1538,3
4/15/15 7:00,Queens,253,3
4/15/15 7:00,Staten Island,0,3
4/15/15 8:00,Bronx,79,3
4/15/15 8:00,Brooklyn,652,3
4/15/15 8:00,Manhattan,2381,3
4/15/15 8:00,Queens,365,3
4/15/15 8:00,Staten Island,4,3
4/15/15 9:00,Bronx,57,5
4/15/15 9:00,Brooklyn,618,5
4/15/15 9:00,Manhattan,2704,5
4/15/15 9:00,Queens,319,5
4/15/15 9:00,Staten Island,2,5
4/15/15 10:00,Bronx,42,0
4/15/15 10:00,Brooklyn,569,0
4/15/15 10:00,Manhattan,2031,0
4/15/15 10:00,Queens,264,0
4/15/15 10:00,Staten Island,4,0
4/15/15 11:00,Bronx,35,3
4/15/15 11:00,Brooklyn,448,3
4/15/15 11:00,Manhattan,1631,3
4/15/15 11:00,Queens,227,3
4/15/15 11:00,Staten Island,1,3
4/15/15 12:00,Bronx,34,4.5
4/15/15 12:00,Brooklyn,398,4.5
4/15/15 12:00,Manhattan,1758,4.5
4/15/15 12:00,Queens,204,4.5
4/15/15 12:00,Staten Island,0,4.5
4/15/15 13:00,Bronx,40,6
4/15/15 13:00,Brooklyn,342,6
4/15/15 13:00,Manhattan,1699,6
4/15/15 13:00,Queens,248,6
4/15/15 13:00,Staten Island,0,6
4/15/15 14:00,Bronx,48,5
4/15/15 14:00,Brooklyn,332,5
4/15/15 14:00,Manhattan,1755,5
4/15/15 14:00,Queens,263,5
4/15/15 14:00,Staten Island,0,5
4/15/15 15:00,Bronx,47,10
4/15/15 15:00,Brooklyn,381,10
4/15/15 15:00,Manhattan,2097,10
4/15/15 15:00,Queens,324,10
4/15/15 15:00,Staten Island,2,10
4/15/15 16:00,Bronx,47,17
4/15/15 16:00,Brooklyn,383,17
4/15/15 16:00,Manhattan,2355,17
4/15/15 16:00,Queens,324,17
4/15/15 16:00,Staten Island,1,17
4/15/15 17:00,Bronx,59,10
4/15/15 17:00,Brooklyn,426,10
4/15/15 17:00,Manhattan,2986,10
4/15/15 17:00,Queens,354,10
4/15/15 17:00,Staten Island,6,10
4/15/15 18:00,Bronx,63,7
4/15/15 18:00,Brooklyn,479,7
4/15/15 18:00,Manhattan,3658,7
4/15/15 18:00,Queens,359,7
4/15/15 18:00,Staten Island,3,7
4/15/15 19:00,Bronx,55,7
4/15/15 19:00,Brooklyn,623,7
4/15/15 19:00,Manhattan,3909,7
4/15/15 19:00,Queens,355,7
4/15/15 19:00,Staten Island,3,7
4/15/15 20:00,Bronx,45,7
4/15/15 20:00,Brooklyn,634,7
4/15/15 20:00,Manhattan,3678,7
4/15/15 20:00,Queens,404,7
4/15/15 20:00,Staten Island,2,7
4/15/15 21:00,Bronx,50,10
4/15/15 21:00,Brooklyn,614,10
4/15/15 21:00,Manhattan,3558,10
4/15/15 21:00,Queens,423,10
4/15/15 21:00,Staten Island,1,10
4/15/15 22:00,Bronx,39,3
4/15/15 22:00,Brooklyn,504,3
4/15/15 22:00,Manhattan,2907,3
4/15/15 22:00,Queens,343,3
4/15/15 22:00,Staten Island,3,3
4/15/15 23:00,Bronx,36,5
4/15/15 23:00,Brooklyn,793,5
